SOC Code,IWA
51-2090,4.A.2.b.6.I02
51-2090,4.A.3.b.4.I02
51-2090,4.A.3.a.3.I08
51-2090,4.A.3.a.2.I42
51-3011,4.A.3.a.2.I33
51-3011,4.A.2.b.1.I04
51-3011,4.A.3.a.1.I06
51-3011,4.A.3.a.3.I06
51-3011,4.A.3.a.1.I03
51-3011,4.A.3.a.2.I09
51-3011,4.A.1.b.3.I01
51-3011,4.A.2.a.1.I05
51-3011,4.A.1.a.2.I01
51-3011,4.A.4.b.4.I12
51-3011,4.A.1.b.2.I06
51-3011,4.A.3.a.2.I07
51-3011,4.A.3.b.6.I08
51-3011,4.A.2.b.2.I04
51-3011,4.A.3.b.4.I02
51-3011,4.A.4.c.3.I05
51-3011,4.A.3.a.3.I12
51-3021,4.A.3.a.1.I06
51-3021,4.A.3.a.2.I03
51-3021,4.A.4.b.4.I12
51-3021,4.A.1.b.3.I01
51-3021,4.A.1.b.1.I01
51-3021,4.A.4.a.2.I13
51-3021,4.A.1.b.2.I06
51-3021,4.A.2.b.1.I08
51-3021,4.A.3.b.6.I08
51-3021,4.A.4.c.3.I05
51-3022,4.A.3.a.2.I03
51-3022,4.A.1.b.3.I01
51-3022,4.A.1.b.1.I01
51-3022,4.A.3.a.2.I29
51-3022,4.A.1.b.2.I06
51-3022,4.A.2.a.2.I02
51-3022,4.A.4.c.3.I03
51-3023,4.A.3.a.2.I29
51-3023,4.A.3.a.2.I03
51-3023,4.A.3.a.1.I08
51-3091,4.A.1.a.1.I02
51-3091,4.A.3.a.2.I02
51-3091,4.A.3.a.3.I06
51-3091,4.A.3.a.1.I03
51-3091,4.A.3.a.2.I09
51-3091,4.A.1.a.2.I01
51-3091,4.A.2.a.1.I05
51-3091,4.A.1.b.3.I01
51-3091,4.A.3.a.1.I10
51-3091,4.A.1.b.2.I06
51-3091,4.A.3.b.6.I08
51-3091,4.A.3.a.2.I06
51-3091,4.A.4.a.2.I10
51-3091,4.A.3.a.3.I02
51-3091,4.A.3.b.4.I02
51-3091,4.A.3.a.2.I40
51-3091,4.A.4.a.2.I08
51-3092,4.A.2.b.1.I04
51-3092,4.A.1.b.2.I07
51-3092,4.A.3.a.1.I06
51-3092,4.A.3.a.3.I06
51-3092,4.A.3.a.1.I03
51-3092,4.A.3.a.2.I09
51-3092,4.A.1.a.2.I01
51-3092,4.A.1.b.3.I01
51-3092,4.A.4.b.4.I12
51-3092,4.A.2.a.1.I05
51-3092,4.A.3.b.6.I08
51-3092,4.A.1.b.2.I06
51-3092,4.A.3.a.1.I10
51-3092,4.A.3.a.2.I07
51-3092,4.A.3.a.3.I02
51-3092,4.A.3.a.2.I42
51-3092,4.A.4.a.2.I08
51-3092,4.A.2.b.1.I10
51-3093,4.A.1.a.1.I02
51-3093,4.A.3.a.3.I12
51-3093,4.A.3.a.1.I06
51-3093,4.A.3.a.2.I02
51-3093,4.A.3.a.3.I06
51-3093,4.A.3.a.1.I03
51-3093,4.A.3.a.2.I09
51-3093,4.A.1.a.2.I01
51-3093,4.A.1.b.3.I01
51-3093,4.A.4.a.2.I10
51-3093,4.A.3.a.1.I10
51-3093,4.A.1.b.2.I06
51-3093,4.A.3.b.6.I08
51-3093,4.A.3.a.3.I02
51-3093,4.A.3.a.3.I08
51-3093,4.A.3.a.2.I40
51-3093,4.A.4.a.2.I08
51-4021,4.A.2.b.1.I04
51-4021,4.A.3.a.1.I06
51-4021,4.A.3.a.1.I01
51-4021,4.A.3.a.3.I06
51-4021,4.A.3.a.1.I03
51-4021,4.A.3.a.2.I09
51-4021,4.A.1.b.3.I01
51-4021,4.A.3.b.4.I06
51-4021,4.A.3.a.2.I06
51-4021,4.A.1.b.2.I06
51-4021,4.A.2.b.1.I02
51-4021,4.A.3.b.4.I02
51-4021,4.A.3.a.2.I42
51-4021,4.A.3.a.3.I12
51-4021,4.A.4.c.3.I01
51-4021,4.A.2.b.1.I10
51-4022,4.A.1.a.1.I02
51-4022,4.A.4.a.2.I03
51-4022,4.A.3.a.3.I06
51-4022,4.A.3.a.2.I46
51-4022,4.A.1.b.3.I01
51-4022,4.A.3.b.4.I06
51-4022,4.A.3.a.2.I06
51-4022,4.A.1.b.2.I12
51-4022,4.A.3.b.4.I02
51-4022,4.A.3.a.2.I19
51-4022,4.A.3.a.3.I12
51-4022,4.A.3.a.2.I12
51-4022,4.A.2.b.1.I10
51-4023,4.A.1.a.1.I02
51-4023,4.A.3.a.2.I09
51-4023,4.A.4.b.3.I05
51-4023,4.A.2.a.2.I02
51-4023,4.A.3.a.3.I12
51-4023,4.A.3.a.2.I15
51-4023,4.A.3.a.2.I06
51-4023,4.A.2.b.1.I08
51-4023,4.A.4.b.4.I12
51-4023,4.A.1.b.3.I01
51-4023,4.A.1.a.2.I01
51-4023,4.A.4.a.2.I10
51-4023,4.A.1.b.2.I06
51-4023,4.A.3.b.6.I08
51-4023,4.A.2.b.1.I10
51-4023,4.A.3.a.3.I06
51-4023,4.A.3.a.2.I46
51-4023,4.A.3.a.2.I07
51-4023,4.A.3.a.2.I19
51-4031,4.A.1.a.1.I02
51-4031,4.A.3.a.1.I03
51-4031,4.A.3.a.2.I09
51-4031,4.A.2.a.2.I02
51-4031,4.A.3.a.3.I12
51-4031,4.A.3.a.2.I15
51-4031,4.A.3.a.2.I06
51-4031,4.A.3.b.4.I02
51-4031,4.A.3.a.3.I08
51-4031,4.A.2.b.6.I02
51-4031,4.A.1.b.2.I07
51-4031,4.A.1.b.3.I01
51-4031,4.A.1.a.2.I01
51-4031,4.A.3.b.4.I06
51-4031,4.A.1.b.1.I01
51-4031,4.A.1.b.2.I06
51-4031,4.A.3.b.6.I08
51-4031,4.A.3.a.2.I13
51-4031,4.A.2.b.1.I10
51-4031,4.A.3.a.1.I06
51-4031,4.A.3.a.2.I46
51-4031,4.A.3.a.3.I06
51-4031,4.A.3.a.2.I41
51-4031,4.A.3.a.2.I19
51-4031,4.A.3.a.2.I12
51-4032,4.A.3.a.2.I30
51-4032,4.A.3.a.2.I36
51-4032,4.A.1.a.1.I02
51-4032,4.A.3.a.2.I09
51-4032,4.A.3.b.4.I06
51-4032,4.A.1.b.3.I01
51-4032,4.A.3.a.2.I41
51-4032,4.A.3.a.2.I06
51-4032,4.A.1.a.2.I01
51-4032,4.A.4.a.2.I10
51-4032,4.A.3.b.4.I02
51-4032,4.A.3.a.3.I08
51-4032,4.A.3.a.3.I12
51-4033,4.A.1.a.1.I02
51-4033,4.A.4.a.2.I08
51-4033,4.A.3.a.2.I46
51-4033,4.A.3.a.2.I09
51-4033,4.A.1.a.2.I01
51-4033,4.A.1.b.3.I01
51-4033,4.A.3.a.2.I41
51-4033,4.A.3.a.2.I06
51-4033,4.A.3.a.2.I07
51-4033,4.A.3.b.4.I06
51-4033,4.A.3.b.4.I02
51-4033,4.A.3.a.3.I08
51-4033,4.A.3.a.3.I12
51-4033,4.A.4.c.3.I01
51-4033,4.A.2.b.1.I10
51-4034,4.A.1.a.1.I02
51-4034,4.A.3.a.3.I06
51-4034,4.A.3.a.2.I46
51-4034,4.A.3.a.2.I09
51-4034,4.A.1.a.2.I01
51-4034,4.A.1.b.3.I01
51-4034,4.A.3.b.4.I06
51-4034,4.A.3.a.2.I06
51-4034,4.A.3.a.1.I03
51-4034,4.A.1.b.2.I12
51-4034,4.A.3.b.4.I02
51-4034,4.A.3.a.3.I08
51-4034,4.A.3.b.1.I01
51-4034,4.A.3.a.3.I12
51-4034,4.A.3.b.4.I01
51-4034,4.A.2.b.1.I10
51-4035,4.A.2.b.1.I04
51-4035,4.A.3.a.2.I36
51-4035,4.A.1.a.1.I02
51-4035,4.A.3.a.2.I09
51-4035,4.A.1.a.2.I01
51-4035,4.A.1.b.3.I01
51-4035,4.A.3.a.2.I41
51-4035,4.A.3.a.2.I06
51-4035,4.A.3.b.4.I06
51-4035,4.A.3.b.6.I08
51-4035,4.A.3.b.4.I02
51-4035,4.A.3.a.2.I40
51-4035,4.A.3.a.3.I12
51-4035,4.A.2.b.1.I10
51-4041,4.A.2.b.1.I04
51-4041,4.A.1.a.1.I02
51-4041,4.A.4.a.2.I03
51-4041,4.A.2.b.2.I14
51-4041,4.A.4.b.6.I05
51-4041,4.A.2.a.2.I02
51-4041,4.A.3.a.3.I12
51-4041,4.A.3.a.2.I06
51-4041,4.A.3.a.2.I35
51-4041,4.A.3.b.4.I02
51-4041,4.A.2.b.6.I02
51-4041,4.A.1.b.2.I03
51-4041,4.A.3.a.2.I04
51-4041,4.A.3.b.4.I06
51-4041,4.A.1.b.3.I01
51-4041,4.A.1.a.2.I01
51-4041,4.A.2.b.1.I02
51-4041,4.A.3.b.1.I01
51-4041,4.A.3.a.2.I13
51-4041,4.A.2.b.2.I18
51-4041,4.A.3.a.3.I06
51-4041,4.A.3.a.2.I46
51-4041,4.A.3.a.1.I05
51-4041,4.A.3.a.2.I41
51-4041,4.A.1.b.2.I12
51-4041,4.A.3.a.2.I19
51-4051,4.A.1.b.2.I07
51-4051,4.A.3.a.1.I06
51-4051,4.A.3.a.2.I02
51-4051,4.A.3.a.1.I03
51-4051,4.A.3.a.2.I09
51-4051,4.A.1.b.3.I01
51-4051,4.A.1.a.2.I01
51-4051,4.A.4.a.2.I10
51-4051,4.A.4.b.4.I12
51-4051,4.A.3.b.6.I08
51-4051,4.A.2.b.1.I08
51-4051,4.A.3.a.3.I08
51-4051,4.A.3.a.2.I13
51-4051,4.A.3.a.1.I08
51-4052,4.A.3.b.4.I05
51-4052,4.A.1.b.2.I07
51-4052,4.A.3.a.1.I06
51-4052,4.A.3.a.2.I04
51-4052,4.A.3.a.2.I02
51-4052,4.A.3.a.1.I10
51-4052,4.A.3.a.1.I03
51-4052,4.A.3.a.2.I09
51-4052,4.A.1.a.2.I01
51-4052,4.A.4.a.2.I10
51-4052,4.A.3.a.2.I06
51-4052,4.A.3.b.4.I02
51-4052,4.A.3.a.3.I08
51-4052,4.A.3.a.2.I25
51-4052,4.A.3.a.2.I13
51-4052,4.A.3.a.2.I40
51-4052,4.A.3.a.2.I12
51-4061,4.A.3.a.2.I30
51-4061,4.A.3.b.4.I05
51-4061,4.A.3.a.2.I15
51-4061,4.A.3.a.2.I36
51-4061,4.A.1.a.1.I02
51-4061,4.A.3.a.2.I04
51-4061,4.A.3.a.3.I06
51-4061,4.A.3.a.2.I41
51-4061,4.A.2.b.2.I14
51-4061,4.A.3.a.2.I07
51-4061,4.A.1.b.2.I06
51-4061,4.A.3.b.6.I08
51-4061,4.A.3.a.2.I35
51-4061,4.A.3.b.1.I01
51-4061,4.A.4.a.2.I04
51-4061,4.A.3.a.3.I12
51-4061,4.A.3.a.2.I12
51-4062,4.A.3.b.4.I05
51-4062,4.A.3.a.2.I36
51-4062,4.A.3.a.2.I33
51-4062,4.A.1.a.1.I02
51-4062,4.A.1.b.3.I01
51-4062,4.A.3.a.2.I41
51-4062,4.A.1.b.1.I01
51-4062,4.A.2.b.2.I13
51-4062,4.A.3.a.2.I35
51-4062,4.A.2.b.1.I10
51-4062,4.A.3.b.1.I01
51-4062,4.A.2.b.6.I02
51-4062,4.A.3.a.3.I12
51-4062,4.A.3.a.2.I15
51-4062,4.A.3.a.1.I08
51-4071,4.A.3.a.2.I36
51-4071,4.A.3.a.1.I06
51-4071,4.A.3.a.3.I06
51-4071,4.A.3.a.1.I03
51-4071,4.A.4.a.2.I10
51-4071,4.A.3.a.2.I22
51-4071,4.A.3.a.3.I08
51-4071,4.A.3.a.2.I12
51-4071,4.A.3.a.2.I40
51-4071,4.A.3.a.2.I15
51-4072,4.A.1.a.1.I02
51-4072,4.A.3.a.1.I10
51-4072,4.A.3.a.1.I03
51-4072,4.A.3.a.2.I09
51-4072,4.A.3.a.2.I40
51-4072,4.A.3.a.3.I12
51-4072,4.A.3.a.2.I15
51-4072,4.A.3.a.1.I01
51-4072,4.A.3.a.2.I34
51-4072,4.A.3.a.2.I06
51-4072,4.A.3.b.4.I02
51-4072,4.A.3.a.3.I08
51-4072,4.A.3.a.2.I39
51-4072,4.A.4.c.3.I01
51-4072,4.A.3.a.2.I33
51-4072,4.A.1.b.3.I01
51-4072,4.A.1.a.2.I01
51-4072,4.A.1.b.1.I01
51-4072,4.A.3.b.4.I06
51-4072,4.A.1.b.2.I06
51-4072,4.A.3.b.6.I08
51-4072,4.A.3.a.2.I13
51-4072,4.A.2.b.1.I10
51-4072,4.A.3.b.4.I05
51-4072,4.A.3.a.1.I06
51-4072,4.A.3.a.3.I06
51-4072,4.A.3.a.2.I46
51-4072,4.A.3.a.2.I42
51-4072,4.A.3.a.2.I19
51-4072,4.A.3.a.2.I12
51-4081,4.A.1.a.1.I02
51-4081,4.A.4.a.2.I08
51-4081,4.A.3.a.3.I06
51-4081,4.A.3.a.1.I03
51-4081,4.A.3.a.2.I09
51-4081,4.A.1.a.2.I01
51-4081,4.A.1.b.3.I01
51-4081,4.A.3.b.4.I06
51-4081,4.A.3.a.2.I06
51-4081,4.A.4.b.3.I05
51-4081,4.A.3.b.6.I08
51-4081,4.A.3.a.2.I46
51-4081,4.A.3.a.2.I41
51-4081,4.A.3.b.4.I02
51-4081,4.A.3.b.1.I01
51-4081,4.A.3.a.3.I12
51-4081,4.A.3.a.2.I15
51-4081,4.A.2.b.1.I10
51-4111,4.A.3.b.4.I05
51-4111,4.A.3.a.2.I30
51-4111,4.A.1.a.1.I02
51-4111,4.A.3.a.2.I04
51-4111,4.A.3.a.3.I06
51-4111,4.A.3.a.2.I09
51-4111,4.A.1.b.3.I01
51-4111,4.A.2.b.2.I14
51-4111,4.A.3.a.2.I06
51-4111,4.A.1.b.2.I06
51-4111,4.A.3.a.2.I07
51-4111,4.A.3.a.2.I35
51-4111,4.A.1.b.2.I12
51-4111,4.A.3.a.3.I08
51-4111,4.A.3.a.2.I12
51-4111,4.A.3.a.3.I12
51-4111,4.A.3.a.2.I15
51-4111,4.A.2.b.1.I10
51-4121,4.A.2.b.1.I04
51-4121,4.A.1.a.1.I02
51-4121,4.A.3.a.1.I03
51-4121,4.A.3.a.2.I09
51-4121,4.A.3.a.3.I12
51-4121,4.A.3.a.1.I08
51-4121,4.A.3.a.2.I06
51-4121,4.A.3.a.2.I35
51-4121,4.A.1.b.3.I01
51-4121,4.A.1.a.2.I01
51-4121,4.A.1.b.1.I01
51-4121,4.A.3.a.2.I13
51-4121,4.A.2.b.1.I10
51-4121,4.A.3.b.4.I05
51-4121,4.A.3.a.2.I01
51-4121,4.A.3.a.1.I02
51-4121,4.A.3.a.3.I06
51-4121,4.A.3.a.1.I11
51-4121,4.A.3.a.2.I41
51-4121,4.A.2.b.2.I13
51-4121,4.A.3.a.2.I07
51-4121,4.A.3.a.2.I19
51-4121,4.A.4.a.2.I08
51-4121,4.A.3.a.2.I12
51-4122,4.A.1.a.1.I02
51-4122,4.A.3.a.1.I10
51-4122,4.A.3.a.1.I03
51-4122,4.A.3.a.2.I09
51-4122,4.A.2.b.2.I14
51-4122,4.A.3.a.2.I40
51-4122,4.A.3.a.3.I12
51-4122,4.A.3.a.2.I06
51-4122,4.A.2.b.1.I08
51-4122,4.A.3.a.2.I35
51-4122,4.A.3.b.4.I02
51-4122,4.A.3.a.2.I33
51-4122,4.A.3.a.2.I36
51-4122,4.A.3.a.2.I04
51-4122,4.A.4.b.4.I12
51-4122,4.A.1.b.3.I01
51-4122,4.A.1.a.2.I01
51-4122,4.A.3.b.6.I08
51-4122,4.A.3.b.1.I01
51-4122,4.A.3.a.2.I13
51-4122,4.A.2.b.1.I10
51-4122,4.A.3.a.1.I06
51-4122,4.A.3.a.2.I41
51-4122,4.A.3.a.2.I07
51-4122,4.A.1.b.2.I12
51-4191,4.A.2.b.1.I04
51-4191,4.A.1.a.1.I02
51-4191,4.A.3.a.1.I06
51-4191,4.A.3.a.3.I06
51-4191,4.A.3.a.1.I03
51-4191,4.A.3.a.2.I09
51-4191,4.A.4.a.2.I10
51-4191,4.A.3.b.4.I06
51-4191,4.A.1.b.1.I01
51-4191,4.A.3.a.2.I06
51-4191,4.A.3.b.6.I08
51-4191,4.A.4.b.3.I05
51-4191,4.A.1.b.2.I06
51-4191,4.A.3.b.4.I02
51-4191,4.A.3.a.2.I13
51-4191,4.A.3.a.2.I40
51-4192,4.A.3.a.2.I33
51-4192,4.A.3.a.2.I36
51-4192,4.A.3.a.2.I01
51-4192,4.A.2.b.2.I18
51-4192,4.A.3.a.2.I28
51-4192,4.A.1.b.3.I01
51-4192,4.A.3.a.2.I41
51-4192,4.A.2.b.2.I13
51-4192,4.A.1.b.2.I06
51-4192,4.A.3.a.3.I08
51-4192,4.A.2.b.6.I02
51-4193,4.A.2.b.1.I04
51-4193,4.A.1.a.1.I02
51-4193,4.A.3.a.1.I03
51-4193,4.A.3.a.2.I09
51-4193,4.A.3.a.2.I22
51-4193,4.A.3.a.2.I40
51-4193,4.A.3.a.3.I12
51-4193,4.A.3.a.1.I08
51-4193,4.A.3.a.1.I01
51-4193,4.A.3.a.2.I06
51-4193,4.A.3.b.4.I02
51-4193,4.A.3.a.3.I08
51-4193,4.A.3.a.2.I33
51-4193,4.A.1.a.2.I01
51-4193,4.A.1.b.3.I01
51-4193,4.A.3.b.4.I06
51-4193,4.A.1.b.2.I06
51-4193,4.A.3.b.6.I08
51-4193,4.A.3.a.2.I13
51-4193,4.A.3.a.1.I06
51-4193,4.A.3.a.3.I06
51-4193,4.A.3.a.2.I46
51-4193,4.A.1.b.2.I12
51-4193,4.A.3.a.2.I12
51-4194,4.A.1.a.1.I02
51-4194,4.A.3.a.1.I03
51-4194,4.A.3.a.2.I09
51-4194,4.A.3.a.2.I40
51-4194,4.A.3.a.3.I12
51-4194,4.A.3.a.2.I15
51-4194,4.A.3.a.2.I06
51-4194,4.A.2.b.1.I08
51-4194,4.A.3.a.2.I35
51-4194,4.A.3.b.4.I02
51-4194,4.A.3.a.2.I33
51-4194,4.A.3.a.2.I04
51-4194,4.A.1.b.3.I01
51-4194,4.A.1.a.2.I01
51-4194,4.A.3.b.4.I06
51-4194,4.A.1.b.2.I06
51-4194,4.A.3.a.2.I13
51-4194,4.A.2.b.1.I10
51-4194,4.A.3.a.2.I41
51-4194,4.A.3.a.2.I07
51-4194,4.A.3.a.2.I42
51-4194,4.A.3.a.2.I19
51-5111,4.A.3.a.3.I06
51-5111,4.A.3.a.1.I03
51-5111,4.A.3.b.4.I06
51-5111,4.A.1.a.2.I01
51-5111,4.A.1.b.3.I01
51-5111,4.A.1.b.2.I06
51-5111,4.A.3.b.1.I01
51-5111,4.A.3.b.4.I02
51-5111,4.A.3.b.1.I06
51-5111,4.A.1.b.2.I10
51-5111,4.A.2.b.1.I10
51-5112,4.A.1.a.1.I02
51-5112,4.A.1.a.1.I10
51-5112,4.A.3.a.1.I03
51-5112,4.A.3.a.2.I09
51-5112,4.A.4.c.3.I05
51-5112,4.A.3.a.3.I12
51-5112,4.A.3.a.1.I01
51-5112,4.A.2.a.1.I05
51-5112,4.A.3.a.2.I06
51-5112,4.A.3.b.4.I02
51-5112,4.A.3.b.1.I06
51-5112,4.A.4.c.3.I01
51-5112,4.A.4.b.4.I12
51-5112,4.A.1.a.2.I01
51-5112,4.A.1.b.2.I06
51-5112,4.A.3.b.6.I08
51-5112,4.A.3.b.1.I01
51-5112,4.A.3.a.1.I06
51-5112,4.A.3.a.2.I02
51-5112,4.A.3.a.2.I46
51-5112,4.A.3.a.3.I06
51-5113,4.A.3.a.2.I30
51-5113,4.A.1.a.1.I02
51-5113,4.A.3.a.2.I05
51-5113,4.A.3.a.1.I06
51-5113,4.A.3.a.3.I06
51-5113,4.A.3.a.1.I03
51-5113,4.A.3.a.2.I09
51-5113,4.A.1.a.2.I01
51-5113,4.A.3.b.4.I06
51-5113,4.A.3.a.2.I06
51-5113,4.A.3.b.6.I08
51-5113,4.A.4.a.2.I13
51-5113,4.A.1.b.2.I06
51-5113,4.A.4.b.3.I05
51-5113,4.A.3.b.4.I02
51-5113,4.A.3.a.2.I42
51-5113,4.A.3.a.2.I25
51-5113,4.A.3.a.2.I12
51-6011,4.A.1.b.2.I03
51-6011,4.A.3.a.2.I13
51-6011,4.A.3.a.1.I01
51-6011,4.A.3.a.3.I06
51-6011,4.A.3.a.1.I03
51-6011,4.A.4.b.4.I12
51-6011,4.A.1.b.1.I01
51-6011,4.A.3.a.2.I06
51-6011,4.A.1.b.2.I06
51-6011,4.A.2.a.2.I02
51-6011,4.A.2.b.1.I10
51-6011,4.A.3.b.4.I02
51-6011,4.A.1.b.2.I10
51-6011,4.A.3.a.2.I40
51-6011,4.A.3.a.1.I08
51-6021,4.A.3.a.2.I05
51-6021,4.A.3.a.1.I06
51-6021,4.A.3.a.1.I08
51-6021,4.A.3.a.3.I06
51-6021,4.A.3.a.2.I46
51-6021,4.A.3.a.2.I09
51-6021,4.A.3.a.1.I03
51-6021,4.A.1.b.1.I01
51-6021,4.A.1.b.3.I01
51-6021,4.A.3.a.2.I06
51-6021,4.A.3.b.4.I02
51-6021,4.A.1.b.2.I10
51-6021,4.A.3.a.2.I42
51-6021,4.A.3.a.2.I13
51-6021,4.A.3.a.2.I40
51-6021,4.A.3.a.2.I12
51-6021,4.A.2.b.1.I10
51-6031,4.A.3.a.2.I28
51-6031,4.A.3.a.2.I05
51-6031,4.A.3.a.1.I06
51-6031,4.A.3.a.1.I03
51-6031,4.A.1.a.2.I01
51-6031,4.A.1.b.1.I01
51-6031,4.A.3.b.4.I06
51-6031,4.A.3.a.2.I06
51-6031,4.A.3.b.6.I08
51-6031,4.A.1.b.3.I01
51-6031,4.A.3.a.2.I22
51-6031,4.A.3.a.2.I41
51-6031,4.A.3.b.4.I02
51-6031,4.A.3.a.2.I19
51-6031,4.A.1.b.2.I10
51-6031,4.A.3.a.2.I40
51-6031,4.A.3.a.2.I12
51-6031,4.A.2.b.1.I10
51-6041,4.A.1.a.1.I02
51-6041,4.A.3.a.2.I17
51-6041,4.A.3.a.2.I22
51-6041,4.A.3.a.2.I15
51-6041,4.A.3.a.1.I08
51-6041,4.A.3.a.2.I28
51-6041,4.A.3.a.2.I05
51-6041,4.A.2.a.1.I05
51-6041,4.A.1.b.3.I05
51-6041,4.A.3.a.2.I06
51-6041,4.A.3.a.2.I30
51-6041,4.A.3.a.2.I36
51-6041,4.A.3.a.2.I13
51-6041,4.A.2.b.1.I10
51-6041,4.A.3.a.2.I41
51-6041,4.A.2.b.2.I13
51-6041,4.A.2.b.1.I01
51-6041,4.A.1.b.2.I10
51-6041,4.A.3.a.2.I12
51-6042,4.A.3.a.2.I36
51-6042,4.A.1.a.1.I02
51-6042,4.A.3.a.2.I05
51-6042,4.A.3.a.1.I06
51-6042,4.A.3.a.1.I03
51-6042,4.A.3.b.4.I06
51-6042,4.A.3.a.2.I41
51-6042,4.A.3.a.2.I06
51-6042,4.A.1.b.2.I06
51-6042,4.A.1.b.2.I12
51-6042,4.A.3.b.4.I02
51-6042,4.A.1.a.2.I11
51-6042,4.A.3.a.2.I40
51-6042,4.A.3.a.2.I12
51-6042,4.A.2.b.1.I10
51-6051,4.A.3.a.2.I36
51-6051,4.A.3.a.2.I15
51-6051,4.A.3.a.2.I05
51-6051,4.A.1.b.3.I01
51-6051,4.A.3.a.2.I41
51-6051,4.A.1.b.3.I05
51-6051,4.A.2.b.2.I13
51-6051,4.A.3.a.2.I06
51-6051,4.A.3.a.2.I12
51-6051,4.A.2.b.1.I10
51-6052,4.A.1.a.1.I02
51-6052,4.A.3.a.2.I05
51-6052,4.A.3.a.3.I06
51-6052,4.A.1.b.3.I01
51-6052,4.A.1.b.1.I01
51-6052,4.A.1.b.3.I05
51-6052,4.A.3.a.2.I06
51-6052,4.A.2.b.2.I13
51-6052,4.A.3.b.6.I08
51-6052,4.A.4.a.2.I13
51-6052,4.A.3.a.2.I22
51-6052,4.A.2.b.1.I01
51-6052,4.A.3.a.2.I12
51-6061,4.A.1.a.1.I02
51-6061,4.A.4.a.2.I03
51-6061,4.A.3.a.1.I03
51-6061,4.A.3.a.2.I09
51-6061,4.A.3.a.2.I40
51-6061,4.A.3.a.1.I08
51-6061,4.A.3.a.2.I05
51-6061,4.A.3.a.2.I06
51-6061,4.A.3.b.4.I02
51-6061,4.A.3.a.3.I08
51-6061,4.A.3.a.2.I33
51-6061,4.A.1.b.2.I07
51-6061,4.A.1.b.2.I03
51-6061,4.A.1.a.2.I01
51-6061,4.A.3.b.4.I06
51-6061,4.A.1.b.3.I01
51-6061,4.A.1.b.2.I06
51-6061,4.A.3.b.6.I08
51-6061,4.A.3.b.1.I01
51-6061,4.A.3.a.2.I13
51-6061,4.A.3.a.1.I06
51-6061,4.A.3.a.2.I46
51-6061,4.A.1.b.2.I12
51-6061,4.A.4.a.2.I08
51-6062,4.A.1.b.2.I07
51-6062,4.A.1.a.1.I02
51-6062,4.A.3.a.3.I12
51-6062,4.A.4.a.2.I03
51-6062,4.A.3.a.2.I46
51-6062,4.A.3.a.1.I03
51-6062,4.A.3.a.2.I09
51-6062,4.A.3.b.4.I06
51-6062,4.A.3.a.2.I22
51-6062,4.A.3.a.2.I06
51-6062,4.A.3.b.6.I08
51-6062,4.A.1.b.2.I06
51-6062,4.A.1.b.2.I12
51-6062,4.A.3.b.4.I02
51-6062,4.A.3.b.1.I01
51-6062,4.A.1.a.2.I11
51-6062,4.A.4.a.2.I08
51-6062,4.A.3.a.2.I12
51-6063,4.A.1.b.2.I07
51-6063,4.A.1.a.1.I02
51-6063,4.A.3.a.3.I12
51-6063,4.A.4.a.2.I03
51-6063,4.A.3.a.2.I46
51-6063,4.A.3.a.1.I03
51-6063,4.A.3.a.2.I09
51-6063,4.A.3.b.4.I06
51-6063,4.A.3.a.2.I06
51-6063,4.A.1.b.2.I06
51-6063,4.A.3.b.6.I08
51-6063,4.A.1.b.2.I12
51-6063,4.A.3.b.4.I02
51-6063,4.A.3.b.1.I01
51-6063,4.A.4.a.2.I08
51-6063,4.A.3.a.2.I12
51-6064,4.A.1.a.1.I02
51-6064,4.A.4.a.2.I03
51-6064,4.A.3.a.1.I03
51-6064,4.A.3.a.2.I09
51-6064,4.A.3.a.2.I40
51-6064,4.A.3.a.3.I12
51-6064,4.A.3.a.2.I06
51-6064,4.A.3.b.4.I02
51-6064,4.A.4.c.3.I01
51-6064,4.A.1.b.2.I07
51-6064,4.A.1.a.2.I01
51-6064,4.A.1.b.3.I01
51-6064,4.A.3.b.4.I06
51-6064,4.A.1.b.2.I06
51-6064,4.A.3.b.6.I08
51-6064,4.A.3.a.1.I06
51-6064,4.A.3.a.2.I46
51-6064,4.A.1.b.2.I12
51-6064,4.A.3.a.2.I19
51-6064,4.A.4.a.2.I08
51-6064,4.A.3.a.2.I12
51-6091,4.A.3.a.1.I06
51-6091,4.A.3.a.3.I06
51-6091,4.A.3.a.1.I03
51-6091,4.A.3.a.2.I09
51-6091,4.A.1.a.2.I01
51-6091,4.A.4.a.2.I10
51-6091,4.A.1.b.1.I01
51-6091,4.A.3.a.2.I22
51-6091,4.A.3.b.6.I08
51-6091,4.A.3.a.3.I02
51-6091,4.A.3.b.4.I02
51-6091,4.A.4.a.2.I08
51-6091,4.A.3.a.2.I12
51-6092,4.A.3.a.2.I36
51-6092,4.A.1.b.3.I01
51-6092,4.A.3.a.2.I41
51-6092,4.A.3.a.2.I22
51-6092,4.A.4.a.2.I13
51-6092,4.A.2.b.2.I13
51-6092,4.A.1.b.1.I01
51-6092,4.A.1.b.2.I06
51-6092,4.A.3.a.2.I06
51-6092,4.A.3.b.1.I01
51-6092,4.A.3.a.2.I12
51-6093,4.A.3.b.4.I05
51-6093,4.A.3.a.2.I36
51-6093,4.A.3.a.2.I28
51-6093,4.A.1.a.1.I02
51-6093,4.A.3.a.2.I05
51-6093,4.A.3.a.2.I13
